159015	412645
118671	61889
60398	31649
39633	21399
29771	16267
23458	13073
19572	10793
16936	9374
14927	8370
13160	7657
11904	6809
10506	6232
9782	5826
8783	5404
8228	4997
7733	4671
7366	4511
6974	4202
6771	3939
6522	3769
6276	3637
6046	3446
5828	3389
5531	3105
5426	3117
5397	2991
5193	2815
4955	2870
4721	2729
4720	2537
4384	2463
4138	2363
4102	2331
4050	2127
4003	2108
3843	2125
3810	1966
3764	2040
3511	1928
3674	1925
3649	1828
3558	1753
3510	1737
3601	1747
3705	1591
3629	1511
3609	1382
3388	1290
3243	1093
3169	821
2059	361
710602
