135412	400897
119903	61775
61787	32431
41005	21813
31021	16248
24423	13226
20427	11003
17489	9646
15247	8462
13327	7781
12127	7140
10846	6453
9874	5883
9074	5511
8546	5157
8055	4812
7605	4653
7195	4429
7106	4106
6826	3979
6578	3813
6390	3710
6206	3628
5969	3371
5693	3363
5779	3146
5639	3132
5285	2957
5120	2946
5061	2746
4720	2652
4500	2604
4437	2360
4379	2474
4320	2355
4153	2189
4076	2280
4111	2192
3995	2208
4105	2070
4124	2150
4060	2080
4089	2096
4153	2068
4203	2085
4266	1903
4305	1843
4073	1775
3894	1607
3763	1346
2564	751
711305
