MBD2_DOWN	19	5	0.024	3	0.015	0.600	19.6667	30.5129	-
HTT_DOWN	149	5	0.024	5	0.024	1.000	95.8824	214.7241	-
NCSTN_DOWN	40	0	0.000	0	0.000	-	0	0	-
PARVG_DOWN	23	61	0.296	19	0.092	0.311	36.0000	99.5843	-
PVR_DOWN	9	0	0.000	0	0.000	-	0	0	-
HOXD10_UP	6	4	0.019	3	0.015	0.750	224.0000	472.0277	-
KIAA0776_UP	3	2	0.010	0	0.000	0.000	0	0	-
DDX42_UP	9	3	0.015	2	0.010	0.667	5.3333	7.2940	-
CDC6_UP	86	98	0.476	78	0.379	0.796	24.9000	40.1521	-
RAPSN_DOWN	36	0	0.000	0	0.000	-	0	0	-
ENPEP_DOWN	1	0	0.000	0	0.000	-	0	0	-
IDE_DOWN	4	6	0.029	2	0.010	0.333	93.0000	204.4542	-
THBS4_DOWN	33	0	0.000	0	0.000	-	0	0	-
CNOT6L_UP	1	0	0.000	0	0.000	-	0	0	-
TRAF1_UP	49	9	0.044	8	0.039	0.889	9.0000	12.4514	-
TBCD_DOWN	16	0	0.000	0	0.000	-	0	0	-
H2AFJ_DOWN	3	32	0.155	4	0.019	0.125	5.5000	9.0208	-
RAB4A_DOWN	15	3	0.015	1	0.005	0.333	4.0000	4.1489	-
BET1_UP	5	24	0.117	3	0.015	0.125	5.0000	5.6285	-
YWHAH_UP	87	2	0.010	2	0.010	1.000	20.6000	37.5775	-
ABR_DOWN	19	34	0.165	12	0.058	0.353	25.0000	40.8471	-
SS18_DOWN	2	4	0.019	0	0.000	0.000	0	0	-
OR56A4_DOWN	2	0	0.000	0	0.000	-	0	0	-
SLBP_DOWN	34	0	0.000	0	0.000	-	0	0	-
MYBL1_UP	21	0	0.000	0	0.000	-	0	0	-
SMARCC2_DOWN	73	3	0.015	2	0.010	0.667	19.0000	33.5959	-
CD53_UP	41	2	0.010	2	0.010	1.000	17.2500	31.7287	-
KIR2DL2_DOWN	9	0	0.000	0	0.000	-	0	0	-
OR14A16_UP	2	0	0.000	0	0.000	-	0	0	-
SP3_UP	152	1	0.005	1	0.005	1.000	35.0000	61.1413	-
USP2_UP	1	0	0.000	0	0.000	-	0	0	-
SEL1L_DOWN	1	40	0.194	1	0.005	0.025	36.0000	97.3584	-
GDA_DOWN	1	32	0.155	1	0.005	0.031	5.0000	7.7450	-
RASGRF1_DOWN	60	0	0.000	0	0.000	-	0	0	-
PSMB1_UP	123	15	0.073	14	0.068	0.933	36.4167	60.1980	-
HIST2H2BE_UP	8	20	0.097	1	0.005	0.050	2.0000	1.4800	-
