MBD2_DOWN	19	11	0.065	11	0.065	1.000	3038.2705	13767.8900	-
HTT_DOWN	149	13	0.077	13	0.077	1.000	2869.1890	13015.4067	-
NCSTN_DOWN	40	8	0.048	8	0.048	1.000	3038.4703	13769.5694	-
PARVG_DOWN	23	0	0.000	0	0.000	-	0	0	-
PVR_DOWN	9	9	0.054	9	0.054	1.000	3073.3273	13920.2980	-
HOXD10_UP	6	2	0.012	1	0.006	0.500	257.4167	794.2544	-
KIAA0776_UP	3	0	0.000	0	0.000	-	0	0	-
DDX42_UP	9	0	0.000	0	0.000	-	0	0	-
CDC6_UP	86	136	0.810	104	0.619	0.765	45.2778	113.4119	-
RAPSN_DOWN	36	0	0.000	0	0.000	-	0	0	-
ENPEP_DOWN	1	37	0.220	2	0.012	0.054	294.0000	940.4997	-
IDE_DOWN	4	12	0.071	2	0.012	0.167	5.0000	27.2318	-
THBS4_DOWN	33	91	0.542	84	0.500	0.923	420.4973	1237.3966	-
CNOT6L_UP	1	2	0.012	0	0.000	0.000	0	0	-
TRAF1_UP	49	16	0.095	16	0.095	1.000	446.8953	1293.7642	-
TBCD_DOWN	16	8	0.048	1	0.006	0.125	13.0000	58.7628	-
H2AFJ_DOWN	3	53	0.315	34	0.202	0.642	283.8194	797.6425	-
RAB4A_DOWN	15	102	0.607	60	0.357	0.588	191.5000	504.6340	-
BET1_UP	5	13	0.077	3	0.018	0.231	33.5000	71.2055	-
YWHAH_UP	87	5	0.030	4	0.024	0.800	407.1751	1170.8493	-
ABR_DOWN	19	19	0.113	10	0.060	0.526	675.7500	2235.5990	-
SS18_DOWN	2	21	0.125	2	0.012	0.095	1660.5000	7471.5561	-
OR56A4_DOWN	2	0	0.000	0	0.000	-	0	0	-
SLBP_DOWN	34	8	0.048	8	0.048	1.000	2962.2394	13430.8886	-
MYBL1_UP	21	4	0.024	2	0.012	0.500	180.5000	515.0379	-
SMARCC2_DOWN	73	9	0.054	9	0.054	1.000	3049.6000	13814.9965	-
CD53_UP	41	116	0.690	110	0.655	0.948	324.8974	900.6929	-
KIR2DL2_DOWN	9	0	0.000	0	0.000	-	0	0	-
OR14A16_UP	2	0	0.000	0	0.000	-	0	0	-
SP3_UP	152	4	0.024	4	0.024	1.000	232.2636	642.1147	-
